transaction_id,order_amount,payment_total,bank_total,settlement_gross_total,settlement_net_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,status,exception_type,severity,difference,ai_explanation,recommended_action,explanation_source,ml_status,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,hybrid_decision,ml_agrees_with_rule_status,ml_agrees_with_rule_exception_type,agent_decision,agent_decision_reason,action_type,action_status,requires_human,execution_mode,escalation_required,escalation_priority,escalation_status,audit_id,audit_event_status,review_case_id,review_priority,queue_status,review_status,requires_human_review,is_exception,is_escalated,is_pending_review,ml_supported_exception,ml_disagreement,ml_confirmed_rule_match
TXN00249,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00250,1499,1499.0,1499,1499.0,1463.62,29.98,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00251,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.009,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00252,4999,4999.0,4999,4999.0,4392.82,89.98,16.2,-500.0,0.0,0.0,EXCEPTION,UNKNOWN_ADJUSTMENT,MEDIUM,-500.0,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00252. An unexpected settlement adjustment was recorded for transaction TXN00252. The adjustment difference is -500.0. Recommended action: Review the adjustment entry and identify its source.,Review the adjustment entry and identify its source.,RULE_TEMPLATE,EXCEPTION,1.0,UNKNOWN_ADJUSTMENT,0.84,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00042,OPEN,REVIEW_00042,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00253,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00254,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00255,499,499.0,499,499.0,493.11,4.99,0.9,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00256,3999,3999.0,3999,3999.0,3928.22,59.98,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00257,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,EXCEPTION,SETTLEMENT_DELAY,LOW,0.0,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00257. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,EXCEPTION,0.5467499411493216,NONE,0.995,RULE_EXCEPTION_ML_SUPPORT,True,False,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00043,OPEN,REVIEW_00043,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,1,0,0
TXN00258,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.075,NONE,0.95,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00259,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00260,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0333333333333333,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00261,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.945,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00262,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00263,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.955,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00264,3999,3999.0,3999,3999.0,3942.37,47.99,8.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00265,4999,0.0,4999,4999.0,4881.02,99.98,18.0,0.0,0.0,0.0,EXCEPTION,MISSING_PAYMENT,HIGH,4999.0,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00265. No payment record was found for transaction TXN00265. Discrepancy amount: 4999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,Verify payment gateway records and confirm whether the payment was received.,GEMINI,EXCEPTION,1.0,MISSING_PAYMENT,0.97,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00044,OPEN,REVIEW_00044,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00266,1999,1999.0,1999,1999.0,1956.54,35.98,6.48,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.075,NONE,0.93,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00267,299,299.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00268,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00269,999,999.0,999,999.0,977.78,17.98,3.24,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.955,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00270,299,299.0,299,299.0,291.94,5.98,1.08,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00271,2499,2499.0,2499,2499.0,2454.77,37.48,6.75,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00272,1999,1999.0,1999,1999.0,1956.54,35.98,6.48,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.94,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00273,1499,1499.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00274,2499,2499.0,2499,2499.0,2445.92,44.98,8.1,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.975,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00275,1999,1999.0,1999,1999.0,1970.69,23.99,4.32,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.1,NONE,0.88,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00276,199,199.0,199,199.0,196.65,1.99,0.36,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.025,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00277,9999,9999.0,9999,9999.0,9763.02,199.98,36.0,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00278,999,999.0,999,999.0,975.42,19.98,3.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00279,799,799.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.95,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00280,1499,1499.0,1499,1499.0,1472.47,22.48,4.05,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00281,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.96,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00282,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.17,NONE,0.915,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00283,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,EXCEPTION,FAILED_PAYMENT,HIGH,999.0,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00283. The payment associated with transaction TXN00283 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,EXCEPTION,0.9,FAILED_PAYMENT,0.96,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00045,OPEN,REVIEW_00045,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00284,499,499.0,499,499.0,487.22,9.98,1.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00285,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.06,NONE,0.95,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00286,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.04,NONE,0.95,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00287,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.05,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00288,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,EXCEPTION,FAILED_PAYMENT,HIGH,299.0,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00288. The payment associated with transaction TXN00288 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,EXCEPTION,0.845,FAILED_PAYMENT,0.775,RULE_EXCEPTION_ML_SUPPORT,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00046,OPEN,REVIEW_00046,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00289,199,199.0,199,199.0,196.18,2.39,0.43,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00290,1999,1999.0,1999,1999.0,1975.41,19.99,3.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.165,NONE,0.925,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00291,799,1598.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,EXCEPTION,DUPLICATE_PAYMENT,MEDIUM,799.0,"A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00291. Multiple payment records were found for transaction TXN00291, including a duplicate payment. Variance: 799.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",Verify the duplicate payment records and determine whether a reversal or refund is required.,GEMINI,EXCEPTION,0.98,DUPLICATE_PAYMENT,0.9,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00047,OPEN,REVIEW_00047,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00292,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00293,799,799.0,799,799.0,780.14,15.98,2.88,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00294,999,999.0,999,1998.0,1974.42,19.98,3.6,0.0,0.0,0.0,EXCEPTION,DUPLICATE_SETTLEMENT,MEDIUM,-23.58,"A DUPLICATE_SETTLEMENT exception was identified for transaction TXN00294 due to multiple settlement records being detected, resulting in a discrepancy of -23.58. Multiple settlement records were found for transaction TXN00294, including a duplicate settlement. Verify the duplicate settlement entries and investigate possible over-settlement.",Verify the duplicate settlement entries and investigate possible over-settlement.,GEMINI,EXCEPTION,0.965,DUPLICATE_SETTLEMENT,0.96,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00048,OPEN,REVIEW_00048,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00295,1499,1499.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.955,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00296,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.115,NONE,0.905,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00297,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00298,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.045,NONE,0.945,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00299,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,EXCEPTION,FAILED_PAYMENT,HIGH,3999.0,A HIGH-severity FAILED_PAYMENT exception has been flagged for transaction TXN00299. The payment associated with transaction TXN00299 is marked as FAILED. Please review the record and proceed with the recommended action: Verify the payment status and determine whether a retry or customer follow-up is required.,Verify the payment status and determine whether a retry or customer follow-up is required.,GEMINI,EXCEPTION,0.965,FAILED_PAYMENT,0.91,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00049,OPEN,REVIEW_00049,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00300,1999,1999.0,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,HIGH,1999.0,A HIGH severity MISSING_SETTLEMENT exception was identified for transaction TXN00300. No settlement record was found for transaction TXN00300. Recommended action: Verify the settlement batch and check whether the transaction is still pending.,Verify the settlement batch and check whether the transaction is still pending.,GEMINI,EXCEPTION,1.0,MISSING_SETTLEMENT,1.0,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00050,OPEN,REVIEW_00050,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00301,1499,1499.0,1499,1499.0,1463.62,29.98,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00302,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.215,NONE,0.88,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00303,1999,1999.0,1999,1999.0,1970.69,23.99,4.32,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.07,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00304,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00305,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00306,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00307,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00308,3999,3999.0,3999,3999.0,3942.37,47.99,8.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00309,2499,2499.0,2499,2499.0,2445.92,44.98,8.1,0.0,0.0,0.0,EXCEPTION,WRONG_TRANSACTION_REFERENCE,MEDIUM,0.0,A WRONG_TRANSACTION_REFERENCE exception with MEDIUM severity was identified for transaction TXN00309. The bank reference does not match transaction TXN00309. The reconciliation difference is 0.0. Recommended action: Verify the bank reference and correct the transaction mapping if required.,Verify the bank reference and correct the transaction mapping if required.,RULE_TEMPLATE,MATCHED,0.005,WRONG_TRANSACTION_REFERENCE,0.67,RULE_EXCEPTION_ML_DISAGREEMENT,False,True,ESCALATE_FOR_REVIEW,"The reconciliation rule identified an exception requiring escalation, while the ML layer disagreed with the rule result.",CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00051,OPEN,REVIEW_00051,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,1,0
TXN00310,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.9701219512195124,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00311,299,299.0,299,299.0,293.71,4.48,0.81,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00312,3999,3999.0,3999,3999.0,928.97,59.98,10.8,0.0,0.0,2999.25,EXCEPTION,CHARGEBACK,HIGH,2999.25,A high-severity CHARGEBACK exception was detected for transaction TXN00312. A chargeback was recorded for transaction TXN00312. The variance associated with this transaction is 2999.25. Review the chargeback and associated dispute record.,Review the chargeback and associated dispute record.,GEMINI,EXCEPTION,1.0,CHARGEBACK,0.905,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00052,OPEN,REVIEW_00052,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00313,999,999.0,999,999.0,987.21,9.99,1.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.975,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00314,1499,1499.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.075,NONE,0.95,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00315,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00316,7999,7999.0,7999,7999.0,7885.73,95.99,17.28,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0194444444444444,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00317,799,799.0,799,799.0,639.2,9.59,1.73,0.0,0.0,0.0,EXCEPTION,PARTIAL_SETTLEMENT,MEDIUM,159.8,A PARTIAL_SETTLEMENT exception with MEDIUM severity was identified for transaction TXN00317. The settlement amount is lower than the expected gross settlement amount. Settlement reconciliation shows a difference of 159.8. Recommended action: Verify whether the remaining amount is pending or was incorrectly settled.,Verify whether the remaining amount is pending or was incorrectly settled.,RULE_TEMPLATE,EXCEPTION,0.885,PARTIAL_SETTLEMENT,0.655,RULE_EXCEPTION_ML_SUPPORT,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00053,OPEN,REVIEW_00053,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00318,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00319,2999,2999.0,2999,2999.0,2945.92,44.98,8.1,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00320,2499,2499.0,2499,2499.0,2445.92,44.98,8.1,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.965,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00321,1999,1999.0,1999,1999.0,1975.41,19.99,3.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.04,NONE,0.935,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00322,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00323,2999,2999.0,2999,2999.0,2928.22,59.98,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00324,3999,3999.0,3999,3999.0,3951.81,39.99,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00325,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00326,5999,5999.0,5999,5999.0,5328.31,59.99,10.8,0.0,599.9,0.0,EXCEPTION,REFUND,HIGH,599.9,A HIGH-severity REFUND exception was identified for transaction TXN00326. A refund was recorded for transaction TXN00326. The associated difference is 599.9. Recommended action: Verify the refund authorization and confirm that the refund amount is correct.,Verify the refund authorization and confirm that the refund amount is correct.,RULE_TEMPLATE,EXCEPTION,1.0,REFUND,0.93,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00054,OPEN,REVIEW_00054,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00327,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.045,NONE,0.87,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
